Company,Location,Job_Title,Experience_Level,Skills_Required,CTC(LPA),Hiring_Type,Source,Post_Date,Apply_Link
Infosys,Pune,DevOps Engineer,0-2 yrs,"Linux, Networking, Troubleshooting",14.1,Full-time,LinkedIn,2025-09-05,https://www.example.com/apply/infosys/DevOps-Engineer
Tech Mahindra,Noida,Data Analyst,0-2 yrs,"ETL, Data Warehousing",10.5,Internship,Naukri,2025-10-17,https://www.example.com/apply/tech mahindra/Data-Analyst
TCS,Chennai,Data Analyst,0-2 yrs,"AI/ML, Deep Learning",9.5,Internship,LinkedIn,2025-10-04,https://www.example.com/apply/tcs/Data-Analyst
LTIMindtree,Pune,Cloud Engineer,Fresher,Automation Testing,9.3,Contract,LinkedIn,2025-09-06,https://www.example.com/apply/ltimindtree/Cloud-Engineer
TCS,Mumbai,Technical Support,5-10 yrs,Automation Testing,11.2,Full-time,Indeed,2025-10-18,https://www.example.com/apply/tcs/Technical-Support
Cognizant,Jaipur,Process Associate,2-5 yrs,"Java, Spring Boot",5.8,Full-time,Glassdoor,2025-10-15,https://www.example.com/apply/cognizant/Process-Associate
IBM,Jaipur,Technical Support,0-2 yrs,"Java, Spring Boot",10.3,Internship,Glassdoor,2025-10-06,https://www.example.com/apply/ibm/Technical-Support
Accenture,Ahmedabad,Support Executive,0-2 yrs,Automation Testing,18.3,Contract,Indeed,2025-09-25,https://www.example.com/apply/accenture/Support-Executive
Infosys,Pune,Technical Support,0-2 yrs,"AWS, Azure, DevOps",4.7,Contract,Naukri,2025-10-04,https://www.example.com/apply/infosys/Technical-Support
IBM,Chennai,Technical Support,2-5 yrs,"AWS, Azure, DevOps",18.8,Full-time,Naukri,2025-09-02,https://www.example.com/apply/ibm/Technical-Support
Infosys,Pune,Data Analyst,Fresher,"Customer Support, Voice Process",13.6,Internship,LinkedIn,2025-10-14,https://www.example.com/apply/infosys/Data-Analyst
TCS,Chennai,DevOps Engineer,5-10 yrs,"AI/ML, Deep Learning",5.9,Contract,Indeed,2025-09-22,https://www.example.com/apply/tcs/DevOps-Engineer
TCS,Chennai,Test Engineer,0-2 yrs,"ETL, Data Warehousing",14.1,Full-time,Glassdoor,2025-10-02,https://www.example.com/apply/tcs/Test-Engineer
Tech Mahindra,Hyderabad,System Analyst,2-5 yrs,"Excel, Tableau, SQL",5.5,Internship,Naukri,2025-10-16,https://www.example.com/apply/tech mahindra/System-Analyst
Infosys,Noida,Support Executive,Fresher,"ETL, Data Warehousing",6.8,Contract,Indeed,2025-09-06,https://www.example.com/apply/infosys/Support-Executive
Cognizant,Pune,System Analyst,0-2 yrs,"Linux, Networking, Troubleshooting",10.7,Full-time,Glassdoor,2025-09-13,https://www.example.com/apply/cognizant/System-Analyst
Accenture,Ahmedabad,Cloud Engineer,5-10 yrs,"Customer Support, Voice Process",16.7,Contract,Indeed,2025-10-12,https://www.example.com/apply/accenture/Cloud-Engineer
Accenture,Gurugram,Technical Support,2-5 yrs,"Linux, Networking, Troubleshooting",5.0,Internship,Naukri,2025-10-21,https://www.example.com/apply/accenture/Technical-Support
Tech Mahindra,Noida,Process Associate,5-10 yrs,"JavaScript, React, Node.js",13.1,Contract,Indeed,2025-10-11,https://www.example.com/apply/tech mahindra/Process-Associate
Wipro,Mumbai,Data Analyst,0-2 yrs,"Java, Spring Boot",11.9,Contract,LinkedIn,2025-09-08,https://www.example.com/apply/wipro/Data-Analyst
TCS,Hyderabad,Business Analyst,0-2 yrs,"Customer Support, Voice Process",5.4,Full-time,LinkedIn,2025-09-11,https://www.example.com/apply/tcs/Business-Analyst
Cognizant,Noida,DevOps Engineer,2-5 yrs,"AWS, Azure, DevOps",12.9,Contract,Naukri,2025-09-03,https://www.example.com/apply/cognizant/DevOps-Engineer
Infosys,Gurugram,Test Engineer,Fresher,"Java, Spring Boot",18.6,Internship,Naukri,2025-10-17,https://www.example.com/apply/infosys/Test-Engineer
Infosys,Kolkata,Support Executive,5-10 yrs,Automation Testing,3.3,Contract,Naukri,2025-09-22,https://www.example.com/apply/infosys/Support-Executive
TCS,Ahmedabad,System Analyst,Fresher,Automation Testing,10.6,Internship,Glassdoor,2025-09-01,https://www.example.com/apply/tcs/System-Analyst
Accenture,Mumbai,Business Analyst,5-10 yrs,"Excel, Tableau, SQL",3.5,Contract,Indeed,2025-09-29,https://www.example.com/apply/accenture/Business-Analyst
TCS,Kolkata,Business Analyst,5-10 yrs,"Excel, Tableau, SQL",16.2,Contract,Glassdoor,2025-10-16,https://www.example.com/apply/tcs/Business-Analyst
Wipro,Pune,Process Associate,5-10 yrs,"AI/ML, Deep Learning",16.4,Contract,Glassdoor,2025-09-16,https://www.example.com/apply/wipro/Process-Associate
Cognizant,Hyderabad,Data Analyst,2-5 yrs,"Excel, Tableau, SQL",16.4,Full-time,Naukri,2025-09-30,https://www.example.com/apply/cognizant/Data-Analyst
Infosys,Hyderabad,Support Executive,0-2 yrs,"Linux, Networking, Troubleshooting",19.3,Contract,Glassdoor,2025-10-09,https://www.example.com/apply/infosys/Support-Executive
Accenture,Chennai,Cloud Engineer,2-5 yrs,"JavaScript, React, Node.js",17.6,Full-time,LinkedIn,2025-09-13,https://www.example.com/apply/accenture/Cloud-Engineer
HCL,Jaipur,Process Associate,Fresher,"Excel, Tableau, SQL",5.9,Internship,Naukri,2025-09-14,https://www.example.com/apply/hcl/Process-Associate
HCL,Pune,Software Engineer,5-10 yrs,Automation Testing,13.1,Internship,LinkedIn,2025-10-03,https://www.example.com/apply/hcl/Software-Engineer
IBM,Pune,Test Engineer,2-5 yrs,"Linux, Networking, Troubleshooting",14.3,Full-time,LinkedIn,2025-09-12,https://www.example.com/apply/ibm/Test-Engineer
Wipro,Hyderabad,Technical Support,Fresher,"AWS, Azure, DevOps",11.7,Contract,Indeed,2025-09-13,https://www.example.com/apply/wipro/Technical-Support
Infosys,Bengaluru,Business Analyst,0-2 yrs,"ETL, Data Warehousing",18.5,Full-time,LinkedIn,2025-09-30,https://www.example.com/apply/infosys/Business-Analyst
Wipro,Mumbai,DevOps Engineer,5-10 yrs,"Excel, Tableau, SQL",4.5,Internship,Indeed,2025-09-19,https://www.example.com/apply/wipro/DevOps-Engineer
TCS,Kolkata,Test Engineer,Fresher,"Linux, Networking, Troubleshooting",19.5,Full-time,Indeed,2025-09-10,https://www.example.com/apply/tcs/Test-Engineer
Infosys,Chennai,Data Analyst,0-2 yrs,"Python, SQL, Power BI",7.4,Contract,Indeed,2025-09-02,https://www.example.com/apply/infosys/Data-Analyst
Wipro,Chennai,Cloud Engineer,0-2 yrs,"Linux, Networking, Troubleshooting",6.1,Internship,LinkedIn,2025-09-07,https://www.example.com/apply/wipro/Cloud-Engineer
IBM,Noida,System Analyst,Fresher,"Linux, Networking, Troubleshooting",13.4,Full-time,Naukri,2025-10-18,https://www.example.com/apply/ibm/System-Analyst
Wipro,Pune,Test Engineer,0-2 yrs,Automation Testing,13.8,Contract,Glassdoor,2025-09-13,https://www.example.com/apply/wipro/Test-Engineer
Cognizant,Noida,Business Analyst,5-10 yrs,"JavaScript, React, Node.js",8.3,Contract,Indeed,2025-09-23,https://www.example.com/apply/cognizant/Business-Analyst
Infosys,Hyderabad,System Analyst,Fresher,"Linux, Networking, Troubleshooting",15.2,Full-time,Indeed,2025-09-02,https://www.example.com/apply/infosys/System-Analyst
HCL,Mumbai,Test Engineer,2-5 yrs,"Customer Support, Voice Process",3.5,Full-time,Glassdoor,2025-09-17,https://www.example.com/apply/hcl/Test-Engineer
Capgemini,Ahmedabad,Cloud Engineer,2-5 yrs,"Linux, Networking, Troubleshooting",17.6,Full-time,Naukri,2025-10-01,https://www.example.com/apply/capgemini/Cloud-Engineer
Accenture,Noida,DevOps Engineer,Fresher,"JavaScript, React, Node.js",7.9,Contract,Indeed,2025-09-26,https://www.example.com/apply/accenture/DevOps-Engineer
HCL,Mumbai,Software Engineer,0-2 yrs,"Excel, Tableau, SQL",18.0,Full-time,Naukri,2025-10-05,https://www.example.com/apply/hcl/Software-Engineer
HCL,Jaipur,Support Executive,2-5 yrs,"Java, Spring Boot",12.3,Internship,Glassdoor,2025-09-22,https://www.example.com/apply/hcl/Support-Executive
Wipro,Hyderabad,Support Executive,Fresher,"Python, SQL, Power BI",13.4,Contract,LinkedIn,2025-09-20,https://www.example.com/apply/wipro/Support-Executive
TCS,Noida,Software Engineer,Fresher,"Excel, Tableau, SQL",13.6,Contract,Indeed,2025-09-12,https://www.example.com/apply/tcs/Software-Engineer
Cognizant,Gurugram,Support Executive,2-5 yrs,"JavaScript, React, Node.js",10.0,Contract,Naukri,2025-09-02,https://www.example.com/apply/cognizant/Support-Executive
Cognizant,Mumbai,Test Engineer,Fresher,"Customer Support, Voice Process",8.9,Internship,Glassdoor,2025-09-22,https://www.example.com/apply/cognizant/Test-Engineer
TCS,Kolkata,Software Engineer,Fresher,"Java, Spring Boot",16.9,Full-time,Indeed,2025-09-24,https://www.example.com/apply/tcs/Software-Engineer
Capgemini,Hyderabad,Data Analyst,5-10 yrs,"Customer Support, Voice Process",14.8,Full-time,Glassdoor,2025-10-01,https://www.example.com/apply/capgemini/Data-Analyst
Infosys,Mumbai,Process Associate,5-10 yrs,"Python, SQL, Power BI",14.1,Full-time,Glassdoor,2025-10-16,https://www.example.com/apply/infosys/Process-Associate
Wipro,Bengaluru,Test Engineer,Fresher,"Linux, Networking, Troubleshooting",8.4,Contract,Glassdoor,2025-10-10,https://www.example.com/apply/wipro/Test-Engineer
Tech Mahindra,Ahmedabad,System Analyst,Fresher,"AI/ML, Deep Learning",8.2,Contract,Glassdoor,2025-09-25,https://www.example.com/apply/tech mahindra/System-Analyst
Wipro,Ahmedabad,Technical Support,2-5 yrs,Automation Testing,12.7,Internship,Indeed,2025-10-05,https://www.example.com/apply/wipro/Technical-Support
Wipro,Chennai,Business Analyst,2-5 yrs,Automation Testing,13.2,Internship,Glassdoor,2025-10-09,https://www.example.com/apply/wipro/Business-Analyst
Cognizant,Kolkata,Test Engineer,5-10 yrs,"Linux, Networking, Troubleshooting",12.4,Full-time,Glassdoor,2025-09-06,https://www.example.com/apply/cognizant/Test-Engineer
Infosys,Chennai,Cloud Engineer,0-2 yrs,"AWS, Azure, DevOps",6.7,Internship,Indeed,2025-09-01,https://www.example.com/apply/infosys/Cloud-Engineer
HCL,Chennai,Business Analyst,0-2 yrs,"AI/ML, Deep Learning",8.8,Full-time,Glassdoor,2025-09-19,https://www.example.com/apply/hcl/Business-Analyst
TCS,Mumbai,Support Executive,2-5 yrs,"ETL, Data Warehousing",5.8,Contract,LinkedIn,2025-09-21,https://www.example.com/apply/tcs/Support-Executive
TCS,Mumbai,Support Executive,0-2 yrs,"JavaScript, React, Node.js",11.7,Full-time,LinkedIn,2025-09-06,https://www.example.com/apply/tcs/Support-Executive
Wipro,Mumbai,Technical Support,5-10 yrs,"AWS, Azure, DevOps",10.5,Internship,LinkedIn,2025-10-08,https://www.example.com/apply/wipro/Technical-Support
Tech Mahindra,Pune,Support Executive,5-10 yrs,"JavaScript, React, Node.js",4.6,Full-time,LinkedIn,2025-10-06,https://www.example.com/apply/tech mahindra/Support-Executive
Infosys,Chennai,Process Associate,5-10 yrs,"Java, Spring Boot",17.5,Contract,LinkedIn,2025-10-21,https://www.example.com/apply/infosys/Process-Associate
Infosys,Kolkata,Technical Support,0-2 yrs,Automation Testing,14.6,Contract,Glassdoor,2025-09-30,https://www.example.com/apply/infosys/Technical-Support
TCS,Chennai,Business Analyst,Fresher,Automation Testing,19.2,Internship,Indeed,2025-09-22,https://www.example.com/apply/tcs/Business-Analyst
Wipro,Gurugram,Cloud Engineer,Fresher,"Linux, Networking, Troubleshooting",10.6,Internship,Indeed,2025-10-03,https://www.example.com/apply/wipro/Cloud-Engineer
Accenture,Noida,DevOps Engineer,5-10 yrs,"Excel, Tableau, SQL",18.3,Full-time,LinkedIn,2025-09-17,https://www.example.com/apply/accenture/DevOps-Engineer
TCS,Ahmedabad,Cloud Engineer,Fresher,"Linux, Networking, Troubleshooting",15.5,Full-time,Naukri,2025-09-03,https://www.example.com/apply/tcs/Cloud-Engineer
TCS,Noida,System Analyst,2-5 yrs,"Linux, Networking, Troubleshooting",3.8,Contract,Indeed,2025-10-09,https://www.example.com/apply/tcs/System-Analyst
TCS,Jaipur,DevOps Engineer,0-2 yrs,"Customer Support, Voice Process",9.1,Internship,LinkedIn,2025-09-06,https://www.example.com/apply/tcs/DevOps-Engineer
TCS,Chennai,Business Analyst,0-2 yrs,"AI/ML, Deep Learning",15.3,Internship,Indeed,2025-10-09,https://www.example.com/apply/tcs/Business-Analyst
Infosys,Hyderabad,Software Engineer,0-2 yrs,"Python, SQL, Power BI",11.2,Full-time,Glassdoor,2025-09-14,https://www.example.com/apply/infosys/Software-Engineer
Capgemini,Pune,Support Executive,5-10 yrs,Automation Testing,15.9,Full-time,Naukri,2025-10-21,https://www.example.com/apply/capgemini/Support-Executive
TCS,Bengaluru,Test Engineer,0-2 yrs,"AWS, Azure, DevOps",16.4,Internship,Indeed,2025-10-02,https://www.example.com/apply/tcs/Test-Engineer
Infosys,Ahmedabad,Process Associate,Fresher,"AI/ML, Deep Learning",15.1,Full-time,Naukri,2025-09-20,https://www.example.com/apply/infosys/Process-Associate
HCL,Noida,Process Associate,0-2 yrs,"Java, Spring Boot",7.1,Contract,Indeed,2025-09-26,https://www.example.com/apply/hcl/Process-Associate
IBM,Kolkata,Technical Support,0-2 yrs,"Python, SQL, Power BI",18.9,Contract,LinkedIn,2025-09-28,https://www.example.com/apply/ibm/Technical-Support
Wipro,Bengaluru,Cloud Engineer,2-5 yrs,"ETL, Data Warehousing",11.7,Internship,LinkedIn,2025-10-16,https://www.example.com/apply/wipro/Cloud-Engineer
HCL,Mumbai,Support Executive,5-10 yrs,"JavaScript, React, Node.js",14.4,Contract,Naukri,2025-09-24,https://www.example.com/apply/hcl/Support-Executive
Wipro,Kolkata,Test Engineer,0-2 yrs,"Linux, Networking, Troubleshooting",8.7,Full-time,LinkedIn,2025-10-12,https://www.example.com/apply/wipro/Test-Engineer
Tech Mahindra,Mumbai,Test Engineer,0-2 yrs,"Customer Support, Voice Process",17.0,Contract,LinkedIn,2025-09-08,https://www.example.com/apply/tech mahindra/Test-Engineer
Tech Mahindra,Ahmedabad,Process Associate,2-5 yrs,"Python, SQL, Power BI",12.3,Internship,Naukri,2025-10-13,https://www.example.com/apply/tech mahindra/Process-Associate
Tech Mahindra,Chennai,Process Associate,5-10 yrs,"Python, SQL, Power BI",12.5,Contract,Glassdoor,2025-09-28,https://www.example.com/apply/tech mahindra/Process-Associate
Infosys,Kolkata,Software Engineer,Fresher,"Excel, Tableau, SQL",4.9,Full-time,Glassdoor,2025-09-05,https://www.example.com/apply/infosys/Software-Engineer
Cognizant,Noida,Technical Support,Fresher,"Python, SQL, Power BI",9.1,Contract,Glassdoor,2025-10-01,https://www.example.com/apply/cognizant/Technical-Support
Accenture,Gurugram,Cloud Engineer,2-5 yrs,"Linux, Networking, Troubleshooting",16.3,Internship,LinkedIn,2025-10-20,https://www.example.com/apply/accenture/Cloud-Engineer
HCL,Mumbai,Business Analyst,5-10 yrs,"Java, Spring Boot",10.0,Full-time,Indeed,2025-09-21,https://www.example.com/apply/hcl/Business-Analyst
TCS,Hyderabad,DevOps Engineer,2-5 yrs,"Linux, Networking, Troubleshooting",4.3,Full-time,Indeed,2025-10-08,https://www.example.com/apply/tcs/DevOps-Engineer
TCS,Pune,System Analyst,Fresher,"AWS, Azure, DevOps",7.7,Full-time,Indeed,2025-10-09,https://www.example.com/apply/tcs/System-Analyst
Infosys,Mumbai,Process Associate,0-2 yrs,"JavaScript, React, Node.js",6.2,Full-time,LinkedIn,2025-09-22,https://www.example.com/apply/infosys/Process-Associate
Tech Mahindra,Noida,Business Analyst,Fresher,"AWS, Azure, DevOps",17.4,Internship,Naukri,2025-10-16,https://www.example.com/apply/tech mahindra/Business-Analyst
Infosys,Jaipur,Cloud Engineer,5-10 yrs,"Excel, Tableau, SQL",5.6,Internship,Indeed,2025-09-17,https://www.example.com/apply/infosys/Cloud-Engineer
Infosys,Chennai,Process Associate,0-2 yrs,"Python, SQL, Power BI",19.0,Full-time,Glassdoor,2025-09-20,https://www.example.com/apply/infosys/Process-Associate
Infosys,Ahmedabad,DevOps Engineer,Fresher,"Python, SQL, Power BI",6.2,Full-time,LinkedIn,2025-10-10,https://www.example.com/apply/infosys/DevOps-Engineer
Cognizant,Ahmedabad,Test Engineer,2-5 yrs,"AWS, Azure, DevOps",13.5,Contract,Naukri,2025-09-21,https://www.example.com/apply/cognizant/Test-Engineer
Infosys,Pune,Business Analyst,Fresher,"Java, Spring Boot",16.7,Full-time,Indeed,2025-10-19,https://www.example.com/apply/infosys/Business-Analyst
IBM,Bengaluru,Software Engineer,2-5 yrs,"Linux, Networking, Troubleshooting",12.2,Full-time,Glassdoor,2025-10-11,https://www.example.com/apply/ibm/Software-Engineer
TCS,Jaipur,DevOps Engineer,5-10 yrs,"Linux, Networking, Troubleshooting",14.1,Contract,Glassdoor,2025-09-15,https://www.example.com/apply/tcs/DevOps-Engineer
TCS,Ahmedabad,Cloud Engineer,Fresher,"Linux, Networking, Troubleshooting",13.3,Contract,Indeed,2025-10-11,https://www.example.com/apply/tcs/Cloud-Engineer
Wipro,Pune,Support Executive,5-10 yrs,Automation Testing,6.6,Contract,Naukri,2025-10-15,https://www.example.com/apply/wipro/Support-Executive
Infosys,Jaipur,Technical Support,Fresher,"AWS, Azure, DevOps",8.7,Contract,Glassdoor,2025-10-16,https://www.example.com/apply/infosys/Technical-Support
Accenture,Chennai,Process Associate,2-5 yrs,"AWS, Azure, DevOps",6.3,Full-time,LinkedIn,2025-09-22,https://www.example.com/apply/accenture/Process-Associate
TCS,Chennai,Cloud Engineer,5-10 yrs,"ETL, Data Warehousing",12.8,Contract,Naukri,2025-10-09,https://www.example.com/apply/tcs/Cloud-Engineer
Tech Mahindra,Gurugram,Process Associate,Fresher,"AI/ML, Deep Learning",3.2,Internship,Indeed,2025-09-05,https://www.example.com/apply/tech mahindra/Process-Associate
Cognizant,Hyderabad,Support Executive,Fresher,"Java, Spring Boot",12.3,Full-time,Glassdoor,2025-09-27,https://www.example.com/apply/cognizant/Support-Executive
Accenture,Mumbai,Support Executive,5-10 yrs,"AWS, Azure, DevOps",10.6,Full-time,Glassdoor,2025-09-26,https://www.example.com/apply/accenture/Support-Executive
Cognizant,Gurugram,System Analyst,5-10 yrs,"AI/ML, Deep Learning",16.6,Contract,Indeed,2025-09-12,https://www.example.com/apply/cognizant/System-Analyst
Tech Mahindra,Chennai,System Analyst,2-5 yrs,"Java, Spring Boot",7.1,Contract,Glassdoor,2025-09-06,https://www.example.com/apply/tech mahindra/System-Analyst
TCS,Hyderabad,Business Analyst,0-2 yrs,"JavaScript, React, Node.js",11.3,Contract,Naukri,2025-09-10,https://www.example.com/apply/tcs/Business-Analyst
TCS,Hyderabad,Software Engineer,0-2 yrs,"Python, SQL, Power BI",12.9,Contract,LinkedIn,2025-10-18,https://www.example.com/apply/tcs/Software-Engineer
Infosys,Gurugram,Data Analyst,5-10 yrs,"JavaScript, React, Node.js",7.0,Full-time,LinkedIn,2025-10-09,https://www.example.com/apply/infosys/Data-Analyst
IBM,Gurugram,Technical Support,2-5 yrs,"AWS, Azure, DevOps",11.8,Internship,Glassdoor,2025-09-06,https://www.example.com/apply/ibm/Technical-Support
TCS,Pune,Data Analyst,2-5 yrs,"Customer Support, Voice Process",11.8,Full-time,Indeed,2025-09-20,https://www.example.com/apply/tcs/Data-Analyst
Infosys,Mumbai,Cloud Engineer,0-2 yrs,"Customer Support, Voice Process",14.1,Internship,Naukri,2025-10-13,https://www.example.com/apply/infosys/Cloud-Engineer
TCS,Noida,Software Engineer,0-2 yrs,"ETL, Data Warehousing",2.9,Contract,Indeed,2025-10-07,https://www.example.com/apply/tcs/Software-Engineer
TCS,Gurugram,Software Engineer,0-2 yrs,"Excel, Tableau, SQL",8.8,Contract,Indeed,2025-10-19,https://www.example.com/apply/tcs/Software-Engineer
Wipro,Gurugram,DevOps Engineer,2-5 yrs,"Excel, Tableau, SQL",7.0,Full-time,LinkedIn,2025-09-12,https://www.example.com/apply/wipro/DevOps-Engineer
Infosys,Jaipur,Support Executive,5-10 yrs,"JavaScript, React, Node.js",2.8,Internship,Glassdoor,2025-10-16,https://www.example.com/apply/infosys/Support-Executive
Wipro,Bengaluru,Data Analyst,5-10 yrs,"Java, Spring Boot",6.1,Internship,Indeed,2025-09-05,https://www.example.com/apply/wipro/Data-Analyst
Wipro,Hyderabad,Business Analyst,5-10 yrs,"ETL, Data Warehousing",8.4,Internship,Naukri,2025-09-12,https://www.example.com/apply/wipro/Business-Analyst
Tech Mahindra,Mumbai,Cloud Engineer,Fresher,"Excel, Tableau, SQL",3.1,Contract,Indeed,2025-10-07,https://www.example.com/apply/tech mahindra/Cloud-Engineer
Wipro,Pune,Technical Support,Fresher,"Java, Spring Boot",7.2,Contract,LinkedIn,2025-10-13,https://www.example.com/apply/wipro/Technical-Support
Infosys,Hyderabad,Support Executive,2-5 yrs,"AI/ML, Deep Learning",6.9,Full-time,LinkedIn,2025-09-23,https://www.example.com/apply/infosys/Support-Executive
TCS,Bengaluru,Data Analyst,Fresher,"ETL, Data Warehousing",8.7,Contract,Glassdoor,2025-09-18,https://www.example.com/apply/tcs/Data-Analyst
Accenture,Mumbai,Process Associate,5-10 yrs,"Python, SQL, Power BI",19.2,Contract,Indeed,2025-09-06,https://www.example.com/apply/accenture/Process-Associate
LTIMindtree,Chennai,Technical Support,0-2 yrs,"JavaScript, React, Node.js",16.1,Full-time,Glassdoor,2025-09-28,https://www.example.com/apply/ltimindtree/Technical-Support
TCS,Jaipur,Business Analyst,2-5 yrs,Automation Testing,6.2,Full-time,Glassdoor,2025-10-02,https://www.example.com/apply/tcs/Business-Analyst
HCL,Jaipur,Business Analyst,Fresher,"AWS, Azure, DevOps",19.1,Full-time,Glassdoor,2025-10-05,https://www.example.com/apply/hcl/Business-Analyst
HCL,Jaipur,Process Associate,2-5 yrs,"Excel, Tableau, SQL",15.3,Full-time,Indeed,2025-09-28,https://www.example.com/apply/hcl/Process-Associate
Infosys,Bengaluru,System Analyst,0-2 yrs,"Customer Support, Voice Process",10.1,Internship,Indeed,2025-09-08,https://www.example.com/apply/infosys/System-Analyst
TCS,Kolkata,DevOps Engineer,2-5 yrs,"Customer Support, Voice Process",13.6,Contract,LinkedIn,2025-10-02,https://www.example.com/apply/tcs/DevOps-Engineer
IBM,Bengaluru,Support Executive,0-2 yrs,"ETL, Data Warehousing",19.4,Full-time,Indeed,2025-10-08,https://www.example.com/apply/ibm/Support-Executive
Capgemini,Gurugram,Business Analyst,Fresher,Automation Testing,5.8,Full-time,Glassdoor,2025-09-19,https://www.example.com/apply/capgemini/Business-Analyst
Wipro,Hyderabad,System Analyst,5-10 yrs,"Customer Support, Voice Process",15.9,Internship,LinkedIn,2025-10-09,https://www.example.com/apply/wipro/System-Analyst
Accenture,Bengaluru,Support Executive,Fresher,"AI/ML, Deep Learning",8.0,Contract,Naukri,2025-10-19,https://www.example.com/apply/accenture/Support-Executive
Tech Mahindra,Bengaluru,System Analyst,Fresher,"Java, Spring Boot",10.2,Internship,Glassdoor,2025-10-18,https://www.example.com/apply/tech mahindra/System-Analyst
HCL,Hyderabad,Process Associate,0-2 yrs,"Linux, Networking, Troubleshooting",10.1,Internship,Naukri,2025-10-06,https://www.example.com/apply/hcl/Process-Associate
Capgemini,Mumbai,Cloud Engineer,Fresher,"Excel, Tableau, SQL",12.8,Contract,Glassdoor,2025-09-26,https://www.example.com/apply/capgemini/Cloud-Engineer
TCS,Hyderabad,Support Executive,2-5 yrs,"ETL, Data Warehousing",16.1,Full-time,Naukri,2025-09-07,https://www.example.com/apply/tcs/Support-Executive
Wipro,Ahmedabad,Process Associate,2-5 yrs,"Java, Spring Boot",17.6,Internship,Indeed,2025-10-06,https://www.example.com/apply/wipro/Process-Associate
Infosys,Mumbai,Business Analyst,Fresher,"ETL, Data Warehousing",8.2,Contract,Glassdoor,2025-09-26,https://www.example.com/apply/infosys/Business-Analyst
Wipro,Chennai,Test Engineer,Fresher,"ETL, Data Warehousing",18.6,Contract,Indeed,2025-09-14,https://www.example.com/apply/wipro/Test-Engineer
Wipro,Gurugram,Technical Support,5-10 yrs,Automation Testing,6.7,Full-time,Indeed,2025-09-22,https://www.example.com/apply/wipro/Technical-Support
TCS,Bengaluru,Technical Support,2-5 yrs,"Java, Spring Boot",15.4,Full-time,Glassdoor,2025-09-17,https://www.example.com/apply/tcs/Technical-Support
TCS,Gurugram,Cloud Engineer,5-10 yrs,"Java, Spring Boot",5.2,Contract,Naukri,2025-10-08,https://www.example.com/apply/tcs/Cloud-Engineer
Capgemini,Kolkata,Technical Support,0-2 yrs,"ETL, Data Warehousing",17.1,Full-time,Glassdoor,2025-09-04,https://www.example.com/apply/capgemini/Technical-Support
Infosys,Kolkata,Technical Support,5-10 yrs,"AI/ML, Deep Learning",16.9,Full-time,Glassdoor,2025-09-20,https://www.example.com/apply/infosys/Technical-Support
TCS,Gurugram,Process Associate,0-2 yrs,"ETL, Data Warehousing",10.5,Internship,Naukri,2025-09-19,https://www.example.com/apply/tcs/Process-Associate
TCS,Kolkata,Test Engineer,0-2 yrs,"Java, Spring Boot",13.5,Contract,LinkedIn,2025-09-01,https://www.example.com/apply/tcs/Test-Engineer
Accenture,Ahmedabad,Business Analyst,0-2 yrs,"ETL, Data Warehousing",3.7,Contract,Naukri,2025-09-20,https://www.example.com/apply/accenture/Business-Analyst
Infosys,Mumbai,Cloud Engineer,5-10 yrs,"AWS, Azure, DevOps",5.0,Contract,Glassdoor,2025-10-19,https://www.example.com/apply/infosys/Cloud-Engineer
Infosys,Jaipur,DevOps Engineer,2-5 yrs,"Python, SQL, Power BI",2.7,Contract,Indeed,2025-10-17,https://www.example.com/apply/infosys/DevOps-Engineer
Infosys,Noida,Support Executive,2-5 yrs,"Customer Support, Voice Process",17.1,Internship,LinkedIn,2025-09-27,https://www.example.com/apply/infosys/Support-Executive
TCS,Bengaluru,Support Executive,2-5 yrs,"Linux, Networking, Troubleshooting",17.3,Full-time,Glassdoor,2025-10-20,https://www.example.com/apply/tcs/Support-Executive
HCL,Pune,Support Executive,2-5 yrs,"Java, Spring Boot",10.3,Full-time,LinkedIn,2025-09-13,https://www.example.com/apply/hcl/Support-Executive
Wipro,Hyderabad,Technical Support,0-2 yrs,"Linux, Networking, Troubleshooting",17.9,Internship,Naukri,2025-10-01,https://www.example.com/apply/wipro/Technical-Support
Wipro,Gurugram,Support Executive,5-10 yrs,"AI/ML, Deep Learning",5.7,Internship,Glassdoor,2025-09-11,https://www.example.com/apply/wipro/Support-Executive
Wipro,Ahmedabad,Business Analyst,0-2 yrs,"JavaScript, React, Node.js",12.9,Contract,Glassdoor,2025-09-16,https://www.example.com/apply/wipro/Business-Analyst
Tech Mahindra,Kolkata,Technical Support,2-5 yrs,"Excel, Tableau, SQL",6.7,Internship,Naukri,2025-09-23,https://www.example.com/apply/tech mahindra/Technical-Support
Infosys,Noida,Process Associate,0-2 yrs,"Java, Spring Boot",10.1,Internship,LinkedIn,2025-09-30,https://www.example.com/apply/infosys/Process-Associate
Infosys,Bengaluru,System Analyst,Fresher,"AWS, Azure, DevOps",16.5,Contract,Indeed,2025-10-14,https://www.example.com/apply/infosys/System-Analyst
TCS,Noida,DevOps Engineer,Fresher,"Linux, Networking, Troubleshooting",5.5,Internship,LinkedIn,2025-10-10,https://www.example.com/apply/tcs/DevOps-Engineer
Capgemini,Mumbai,Cloud Engineer,0-2 yrs,"ETL, Data Warehousing",11.1,Full-time,Naukri,2025-10-08,https://www.example.com/apply/capgemini/Cloud-Engineer
